id,original_title,title,original_language,overview,release_date,popularity,vote_average,budget,revenue,runtime,genre_names,collection,collection_name,release_year,release_month,release_day
64622,Hidden 3D,Hidden 3D,en,"brian's mother dies surprised inherit's sanctuary, controversial experimental treatment center addictions. friends shown around dilapidated building mysterious employee, clear there sinister mood. despite group enters secret underground passage terrible reality revealed. brian's mother had built revolutionary machine cured people addiction, side effect materialize addictions mutated form children addicted human flesh which moved building.",2011-04-21,6.357,3.1,8000000,1670477,82,"Horror, Thriller",,,2011,4,21
27150,Silent Rage,Silent Rage,en,"mentally ill small texas town goes killing rampage fatally wounded police. doctors use experimental serum bring back life, killer develops superhuman strength town sheriff must pursue him.",1982-04-02,6.355,6.0,4500000,10500000,103,"Action, Horror, Romance, Science Fiction",,,1982,4,2
9533,Red Dragon,Red Dragon,en,"former fbi agent graham, once almost killed savage hannibal 'the cannibal' lecter, now no choice face again, seems lecter only can help graham track new serial killer.",2002-10-02,6.313,7.0,78000000,209196298,124,"Horror, Thriller",9743.0,The Hannibal Lecter Collection,2002,10,2
41759,Man's Best Friend,Man's Best Friend,en,dog turns man's best friend man's worst nightmare attacks everything moves.,1993-11-19,6.19,5.5,6000000,12974636,97,"Comedy, Horror, Science Fiction, Thriller",,,1993,11,19
217665,Savages Crossing,Savages Crossing,en,sudden flood traps group strangers outback roadhouse becomes clear threat within group far greater than raging torrent outside.,2011-05-11,6.165,3.7,200000,30000,97,"Horror, Thriller",,,2011,5,11
78461,Beneath the Darkness,Beneath the Darkness,en,"watching best friend get murdered, group teens struggle expose local hero vicious killer keep becoming victims.",2012-01-06,6.126,4.8,7300000,23998,96,"Horror, Thriller",,,2012,1,6
15483,Il cartaio,The Card Player,it,"policewoman anna mari forced play dangerous game title serial killer. if loses, witnesses maniac's tortured victims having throats cut explicit close-up detail via webcam. teams british cop john brennan find identity murderer.",2004-01-02,6.125,4.4,2600000,3368452,103,"Horror, Mystery, Thriller",,,2004,1,2
28501,The Pit and the Pendulum,The Pit and the Pendulum,en,"francis barnard goes spain, hears sister elizabeth died. husband nicholas medina, son most brutal torturer spanish inquisition, tells died blood disease, francis finds hard believe. some investigating finds extreme fear fatal sister may been buried alive!",1961-08-12,6.122,6.9,200000,2000000,80,"Horror, Mystery, Thriller",,,1961,8,12
43935,Dylan Dog: Dead of Night,Dylan Dog: Dead of Night,en,"supernatural private eye, dylan dog, seeks monsters louisiana bayou signature red shirt, black jacket blue jeans.",2011-03-16,6.031,4.7,20000000,4634062,107,"Action, Comedy, Horror, Mystery, Science Fiction, Thriller",,,2011,3,16
7988,The Island,The Island,en,"david nau leads band modern day pirates raid yachts sail boats people vacation caribbean. reporter blair maynard son arrive investigate mystery disappearing boats, nau band raiders decide induct tribe.",1980-06-13,5.824,5.2,22000000,15700000,114,"Action, Adventure, Horror, Mystery, Thriller",,,1980,6,13
3023,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,en,"abbott costello, bumbling american cops exchange london, hunt mr. hyde—the monster been terrorizing city.",1953-08-01,5.817,6.6,724805,1200000,76,"Comedy, Horror, Science Fiction",,,1953,8,1
73963,Creature,Creature,en,"ex-navy seal, girlfriend friends head road trip new orleans. group decides stop roadside convenience store owned chopper, tells tale lockjaw, fabled god-like creature half-man, half-alligator.",2011-09-09,5.798,5.2,3000000,533235,93,Horror,,,2011,9,9
48463,Incident at Loch Ness,Incident at Loch Ness,en,"renowned director werner herzog fellow filmmaker zak penn set off explore legend scotland's loch ness monster, uncover much more than bargained for. unexplained sightings creature chaos among crew create uneasy feeling things aren't what seem.",2004-12-17,5.784,5.8,1400000,37493,94,"Adventure, Comedy, Horror",,,2004,12,17
52413,여고괴담 5: 동반자살,A Blood Pledge,ko,"four friends pledge commit suicide together while standing ledge, only actually jumps. ghost begins haunt remaining friends until pledge fulfilled.",2009-06-18,5.731,5.4,125000,3470000,88,"Drama, Horror, Mystery",131780.0,Whispering Corridors Collection,2009,6,18
23439,House of Usher,House of Usher,en,"long journey, philip arrives usher mansion seeking loved one, madeline. upon arriving, however, discovers madeline brother roderick usher been afflicted mysterious malady: roderick's senses become painfully acute, while madeline become catatonic. evening, roderick tells guest old usher family curse: any time there been more than usher child, all siblings gone insane died horrible deaths. days wear on, effects curse reach terrifying climax.",1960-06-22,5.681,6.6,270000,1450000,79,"Drama, Horror",,,1960,6,22
43109,The Killer Shrews,The Killer Shrews,en,"trapped remote island hurricane, group discover doctor been experimenting creating half sized humans. unfortunately, experiments also created giant shrews, run small animals eat, turn humans....",1959-06-25,5.652,4.4,123000,1000000,69,"Horror, Science Fiction",762287.0,Killer Shrews Collection,1959,6,25
8332,Antikörper,Antibodies,de,"notorious german serial killer captured committing some most heinous acts against humanity ever imaginable, farmer police officer sleepy rural community outskirts berlin drawn case searches answers murder shaken tight-knit community.",2005-04-24,5.648,6.8,1900000,891133,127,"Crime, Drama, Horror, Thriller",,,2005,4,24
25172,Komodo,Komodo,en,"during 70's, some komodo dragon eggs were dumped north carolina island. somehow, baby komodos survived, twenty years later grown taken over island themselves. young patrick lost parents dog lizards, didn't see himself, which left traumatized. now, therapist victoria, return confront fears.",1999-07-04,5.454,5.2,10340000,207496,89,"Adventure, Horror, Thriller",,,1999,7,4
25744,口裂け女,A Slit-Mouthed Woman,ja,"legend holds 30 years ago, suburban town terrorized spirit whose horrid face had been grotesquely disfigured. roaming streets wearing long coat carrying large scissors, spirit would approach young victims and, while removing mask, ask if pretty. victim’s response would almost always lead violent death.",2007-03-16,5.422,6.0,34600000,45900000,90,Horror,955786.0,Carved Collection,2007,3,16
258086,The Damned,The Damned,en,"suffering recent loss wife, david reynolds decides take family cathartic trip home village columbia. while en route, get car accident seek refuge secluded inn. while there find mysterious young girl, ana maria, locked cryptic symbols painted walls cell. shocked treatment caretaker, family sets ana free only realize possessed evil spirit centuries past. what’s worse, spirit can jump person person, creating deadly dynamic amongst once loving family. now, david must figure way lock spirit good before destroys family.",2013-10-17,5.422,5.6,3000000,5758519,87,"Horror, Mystery, Thriller",,,2013,10,17
23174,It's Alive,It's Alive,en,"it's alive modern remake classic 1970s horror film. young learns she's pregnant, leaves graduate school set home boyfriend country. fate happy new family takes gruesome turn animals people end brutally dead – all strange connection newborn. could new child responsible killings?",2008-09-10,5.401,4.2,10000000,15500000,80,"Horror, Science Fiction",,,2008,9,10
42215,The Legacy,The Legacy,en,couple attempts unravel sinister plot within english countryside estate dying gathered eclectic notable group house guests.,1978-09-01,5.361,5.3,2500000,11364985,102,Horror,,,1978,9,1
27767,Slumber Party Massacre III,Slumber Party Massacre III,en,"hard day volleyball beach, teen whose parents away decides slumber party girlfriends. boyfriends predictably show scare them, stranger beach also seen lurking around house. soon group begins experiencing attrition problem.",1990-09-07,5.31,5.0,350000,1242995,87,"Comedy, Horror",138971.0,The Slumber Party Massacre Collection,1990,9,7
39283,Carnosaur,Carnosaur,en,"being driven extinction, great bloodthirsty dinosaurs come back life assistance demented genetic scientist. plans replace human race super-race dinosaurs not pollute planet.",1993-05-21,5.196,4.2,1000000,1753979,83,"Horror, Science Fiction",256484.0,Carnosaur Collection,1993,5,21
17994,Witchboard,Witchboard,en,"playing around ouija board, trio friends succeeds contacting spirit young boy. trouble begins evil spirit, malfeitor, takes over bodies.",1986-12-31,5.132,5.9,2000000,7369373,98,"Horror, Mystery, Thriller",168186.0,Witchboard Collection,1986,12,31
43228,I Was a Teenage Werewolf,I Was a Teenage Werewolf,en,hypnotherapist uses temperamental teenager guinea pig serum which transforms vicious werewolf.,1957-06-19,5.125,4.8,82000,2000000,76,"Drama, Fantasy, Horror, Science Fiction",,,1957,6,19
41651,Ghost in the Machine,Ghost in the Machine,en,"freak, fatal accident, soul karl—aka address book killer—ends trapped electrical grid. targets terry son victims, turning home technology against deadly weapons.",1993-12-20,5.069,4.6,12000000,5086909,104,"Horror, Science Fiction, Thriller",,,1993,12,20
39895,From a Whisper to a Scream,From a Whisper to a Scream,en,"uncle executed murderess relates four stories hometown, oldfield, reporter. first, elderly pursues romance younger woman, even grave beyond. second, wounded run creditors rescued backwoods hermit holds secret eternal life. third, glass-eating carny pays ultimate price looking love outside. fourth, group civil war soldiers held captive household orphans strange intentions them.",1987-09-25,5.029,5.8,1100000,1400000,99,"Comedy, Horror",,,1987,9,25
29393,Macabre,Macabre,en,"wife blind sister died under care, doctor's small daughter kidnapped reported buried alive, given just five hours find rescue her.",1958-10-01,5.019,6.0,90000,5000000,72,"Crime, Horror, Mystery, Thriller",,,1958,10,1
24821,Skjult,Hidden,no,painful memories arise kai koss inherits dead mother's house goes back childhood home 19 years.,2009-03-04,4.989,5.7,2215773,1489526,95,"Horror, Thriller",,,2009,3,4
79649,Eyes of a Stranger,Eyes of a Stranger,en,"tv newswoman (lauren tewes) catches pervert (john disanti) watching sister (jennifer jason leigh) cannot see, hear or speak.",1981-02-11,4.934,6.0,800000,1118634,84,"Horror, Thriller",,,1981,2,11
43353,Robot Monster,Robot Monster,en,"ro-man, alien robot greatly resembles gorilla diving helmet, sent earth destroy all human life. ro-man falls love last six remaining humans, struggles understand how programming can instruct kill while heart demands can't.",1953-06-25,4.836,3.9,16000,1000000,66,"Horror, Science Fiction",,,1953,6,25
858015,Dashcam,Dashcam,en,"start pandemic, indulgent self-deluded livestreaming improv musician abandons l.a. london, steals ex-bandmate's car, makes fateful decision give ride elderly not what seems.",2022-06-03,4.693,5.1,100000,58156,80,"Horror, Thriller",,,2022,6,3
25974,Moscow Zero,Moscow Zero,en,"moscow, priest owen hires team guide underworld find friend sergei missing while researching legend about existence demons entrance hell beneath city.",2006-11-05,4.653,3.7,10000000,62500,82,"Action, Drama, Horror",,,2006,11,5
133463,Redd Inc.,Redd Inc.,en,"six captive office workers literally chained desks demented, escaped serial killer; former regional manager thomas reddmann (redd). assigns 'human resources' impossible task proving innocence or suffering gruesome consequences.",2012-11-03,4.617,5.8,500000,1000000,93,"Comedy, Horror, Thriller",,,2012,11,3
53150,C.H.U.D. II: Bud the Chud,C.H.U.D. II: Bud the Chud,en,"military experiment create race super-warriors goes awry, legions murderous zombies unleashed upon suburban neighborhood.",1989-05-05,4.576,4.3,49200000,62405000,85,"Comedy, Horror, Science Fiction",257571.0,C.H.U.D. Collection,1989,5,5
